transcript_id,CM_D0_R1,CM_D0_R2,CM_D18_R1,CM_D18_R2,CM_D3_R1,CM_D3_R2
ENST00000650529.1,0,0,0,0,0,0
ENST00000649654.1,0,0,10,0,0,0
ENST00000648905.1,0,2,5,2,15,0
ENST00000650047.1,0,0,0,0,0,0
ENST00000649447.2,0,0,8,0,0,0
ENST00000648015.1,0,1,6,15,2,0
ENST00000670581.1,0,0,2,13,0,0
ENST00000650381.1,0,0,0,0,0,0
ENST00000649304.1,0,0,0,0,0,0
ENST00000648075.1,0,0,0,0,0,0
ENST00000649539.1,0,0,0,0,0,0
ENST00000513626.3,0,0,10,21,18,4
ENST00000648031.1,0,0,0,0,0,0
ENST00000648811.1,0,0,0,0,0,0
ENST00000649138.1,0,0,0,0,0,0
ENST00000650003.1,0,0,0,0,0,0
ENST00000650261.1,0,0,0,0,0,0
ENST00000650008.1,0,0,0,0,0,0
ENST00000648683.1,0,0,0,0,0,0
ENST00000648773.1,0,0,0,0,0,0
ENST00000648923.1,0,0,0,0,0,0
ENST00000650273.1,0,0,0,0,0,0
ENST00000649467.1,0,0,0,0,0,0
ENST00000649976.1,0,0,0,0,0,0
ENST00000649968.1,0,0,0,0,0,0
ENST00000607854.1,0,0,0,0,0,0
ENST00000316610.7,543,915,254,605,82,387
MSTRG.32325.1,4,0,4,4,14,0
ENST00000512239.1,9,4,10,6,0,10
ENST00000514906.1,68,71,39,38,18,71
ENST00000505345.5,1,2,1,0,0,1
MSTRG.32326.4,90,92,15,0,6,6
ENST00000651687.1,3371,1951,0,0,0,121
ENST00000399107.6,60,922,82,100,83,0
ENST00000504930.5,3490,2152,0,0,0,129
ENST00000514483.5,98,48,0,0,0,3
MSTRG.32326.9,5264,2221,0,0,0,0
ENST00000500869.6,2,0,25,645,12,3
ENST00000315948.11,1183,1724,895,765,856,2005
ENST00000453259.2,5,2,13,4,6,9
ENST00000638316.1,14,5,22,2,0,0
ENST00000640109.1,33,5,37,1,17,3
MSTRG.32395.5,1030,0,0,0,0,0
ENST00000640281.1,14,1,1,2,0,0
ENST00000638638.1,20,1,7,1,0,19
ENST00000640083.1,19,1,3,3,0,0
ENST00000504142.2,115,12,62,29,0,12
MSTRG.32395.11,16,0,22,24,19,0
ENST00000640403.1,4,2,0,0,0,0
ENST00000639676.1,62,8,2,0,0,0
ENST00000640779.1,11,5,0,0,0,0
MSTRG.32395.19,703,0,5,0,6,0
ENST00000640464.1,7,23,0,5,8,18
ENST00000639884.1,1,2,10,10,1,0
ENST00000640729.1,21,11,15,1,1,3
ENST00000638510.1,612,22,0,8,0,0
ENST00000638975.1,14,10,18,0,0,9
ENST00000640407.1,2,0,5,0,0,0
ENST00000513828.1,1,1,1,1,1,1
ENST00000505845.2,2,2,2,0,0,0
MSTRG.32395.37,37,32,10,118,10,68
MSTRG.32395.40,17,9,5,3,0,10
ENST00000639707.1,1,2,5,3,7,9
ENST00000640369.1,1,0,1,0,1,0
ENST00000650017.1,3,2,17,8,0,0
ENST00000639212.1,1,0,2,0,0,4
ENST00000648543.1,2,0,12,1,0,7
ENST00000650004.1,16,0,19,21,0,19
ENST00000660523.1,0,0,0,0,1,1
ENST00000653598.1,0,0,0,0,0,0
ENST00000671683.1,0,0,0,0,0,0
ENST00000664017.1,0,0,0,0,0,0
ENST00000654055.1,0,0,0,0,0,0
ENST00000666791.1,0,0,0,0,0,0
ENST00000656231.1,0,0,0,0,3,3
ENST00000656921.1,0,14,0,0,0,0
ENST00000653325.1,0,2,0,0,0,5
ENST00000665798.1,0,0,0,0,0,0
ENST00000671432.1,0,0,0,0,0,0
ENST00000671514.1,0,0,0,0,0,0
ENST00000659336.1,0,0,0,0,0,0
ENST00000666033.1,0,0,0,0,0,0
ENST00000653419.1,0,0,0,0,0,0
ENST00000669221.1,0,0,0,0,0,0
ENST00000653133.1,0,0,0,0,0,0
ENST00000661661.1,0,0,6,0,0,0
ENST00000654431.1,0,0,0,0,0,0
ENST00000658662.1,0,0,0,0,0,0
ENST00000664135.1,0,0,0,0,0,0
ENST00000656155.1,0,0,0,0,7,0
ENST00000667752.1,0,4,0,0,0,0
ENST00000661345.1,0,3,0,0,0,0
ENST00000654617.1,0,0,0,0,0,0
ENST00000510254.7,0,0,0,0,0,0
ENST00000659381.1,0,0,0,0,0,0
ENST00000659983.1,0,0,0,0,0,0
ENST00000661870.1,0,1,0,0,0,0
ENST00000656079.1,0,0,0,0,0,0
ENST00000606233.6,0,0,0,0,0,0
ENST00000656357.1,0,2,0,0,0,0
ENST00000670457.1,0,0,0,0,0,0
ENST00000665095.1,0,0,0,0,0,0
ENST00000660787.1,0,0,0,0,0,0
ENST00000606188.2,0,0,0,0,0,0
ENST00000665725.1,0,0,0,0,0,0
ENST00000654862.1,0,2,0,0,0,0
ENST00000660272.1,0,0,0,0,0,0
ENST00000665047.1,0,0,0,0,0,0
ENST00000657648.1,0,0,0,0,0,0
ENST00000664241.1,0,0,0,0,0,0
ENST00000669203.1,0,0,0,0,0,0
ENST00000664359.1,0,0,0,0,0,0
ENST00000663076.1,0,0,0,0,0,0
ENST00000671166.1,0,0,0,0,0,0
ENST00000666995.1,0,0,0,0,0,0
ENST00000606165.5,0,0,0,0,0,0
ENST00000513055.2,0,0,0,0,0,0
ENST00000606739.5,0,0,0,0,0,0
ENST00000607195.1,0,26,0,0,0,0
ENST00000652888.1,0,0,0,0,0,0
ENST00000653235.1,0,0,0,0,0,0
ENST00000653284.1,0,0,0,0,0,0
ENST00000503134.6,0,0,0,0,0,0
ENST00000655454.1,0,0,0,0,0,0
ENST00000607112.1,0,0,0,0,0,0
ENST00000607831.5,0,3,0,0,0,0
ENST00000667268.1,0,0,0,0,0,0
ENST00000653510.1,0,0,0,0,0,0
ENST00000655613.1,0,15,0,0,3,0
ENST00000664168.1,0,0,0,0,0,0
ENST00000663096.1,0,0,0,0,0,0
ENST00000670693.1,0,0,0,0,0,0
ENST00000504474.5,0,0,0,0,0,0
ENST00000661182.1,0,0,0,0,0,0
ENST00000670690.1,0,0,0,0,0,0
ENST00000606696.6,0,0,0,0,0,0
ENST00000668988.1,0,0,0,0,0,0
ENST00000661573.1,0,0,0,0,0,0
ENST00000670813.1,0,0,0,0,0,0
ENST00000659013.1,0,0,0,0,0,0
ENST00000507963.5,0,0,0,0,0,1
ENST00000327111.8,0,0,189,163,0,11
ENST00000615873.2,0,0,0,0,0,0
ENST00000647447.1,0,0,0,0,0,0
ENST00000700211.1,0,0,0,0,0,0
ENST00000512697.2,0,0,0,0,0,0
ENST00000502982.2,0,0,5,0,0,0
ENST00000506162.1,0,0,3,0,0,0
ENST00000607797.5,41,7,0,0,24,17
ENST00000653643.1,15,95,28,0,18,22
ENST00000283357.10,0,0,0,0,0,0
ENST00000513529.5,0,0,0,0,0,0
ENST00000507832.5,0,6,9,26,0,0
ENST00000506418.5,0,0,0,0,0,0
ENST00000503361.5,0,0,0,0,0,0
ENST00000510458.1,0,0,0,0,0,0
ENST00000503099.1,0,0,0,0,0,0
ENST00000512365.1,0,0,0,0,0,0
ENST00000513110.1,0,0,0,0,0,0
ENST00000507713.1,4,2,2,2,2,3
ENST00000505869.5,0,0,0,6,0,0
ENST00000509739.5,0,0,0,0,0,0
ENST00000656321.1,0,0,0,0,0,0
ENST00000606183.4,0,8,101,5,33,12
ENST00000606528.1,0,0,11,0,0,0
ENST00000504768.2,0,0,3,0,0,0
MSTRG.32364.13,0,0,2,17,0,0
ENST00000682413.1,0,0,7,0,0,0
ENST00000513200.7,0,0,0,0,0,13
MSTRG.32377.1,0,0,0,0,0,20
ENST00000504117.1,0,0,14,0,3,0
MSTRG.32378.1,0,0,0,0,18,0
ENST00000502851.1,0,0,9,4,0,8
ENST00000503630.1,0,0,2,0,1,0
ENST00000508130.5,0,0,0,0,0,0
ENST00000508383.1,0,0,0,0,0,0
ENST00000504099.5,0,0,0,0,0,0
ENST00000493934.1,0,0,0,1,1,2
ENST00000505078.5,0,0,0,0,0,0
ENST00000312216.12,0,0,0,0,0,0
ENST00000508509.5,0,0,0,0,0,0
ENST00000513849.1,0,0,0,0,0,0
ENST00000512425.5,0,0,0,0,0,0
ENST00000478965.1,0,0,0,0,0,0
ENST00000505208.5,0,0,0,0,0,0
ENST00000506568.8,0,12,3,0,0,0
ENST00000619633.1,0,0,0,0,0,0
ENST00000503301.5,0,0,0,0,0,0
ENST00000512568.5,0,0,0,0,0,0
ENST00000510732.5,0,0,0,0,0,0
ENST00000513695.5,0,0,0,0,0,0
ENST00000505465.1,0,0,0,0,0,0
ENST00000503710.1,0,0,0,0,0,0
ENST00000513857.1,0,0,0,0,0,0
MSTRG.32364.1,345,362,333,945,281,218
ENST00000395965.8,250,614,290,0,249,674
ENST00000515916.1,1,1,1,1,1,1
ENST00000509163.5,7,32,10,58,43,121
ENST00000502503.1,4,4,1,0,0,7
ENST00000656848.1,5,0,48,0,0,0
ENST00000502784.2,2782,3108,376,956,540,1315
MSTRG.32368.1,1,0,2,1,10,1
ENST00000511139.1,2,1,1,1,1,1
ENST00000510445.1,1,1,3,1,2,2
ENST00000671167.1,13,5,20,0,0,0
ENST00000505668.1,2,20,24,4,2,6
ENST00000506398.6,5,3,3,4,12,18
ENST00000657563.1,9,0,0,0,0,0
MSTRG.32376.1,197,218,0,0,0,0
ENST00000703867.1,22,55,99,196,196,214
MSTRG.32376.4,7,136,0,0,0,0
ENST00000329378.7,18,19,0,0,45,17
ENST00000520612.1,1,1,2,1,1,1
ENST00000506586.1,1,0,21,0,8,0
ENST00000514061.2,5,8,8,5,9,41
ENST00000265140.10,1140,1144,437,518,829,2067
ENST00000466957.1,1,1,3,0,5,3
MSTRG.32385.1,3,2,0,0,24,0
ENST00000450932.2,28,23,60,12,62,92
MSTRG.32386.1,6,5,6,0,34,4
ENST00000475916.1,1,1,1,0,8,9
MSTRG.32384.9,3,11,12,1,22,45
ENST00000515393.6,215,156,84,35,100,112
ENST00000514040.1,1,0,0,0,0,0
ENST00000429576.6,1,5,0,0,0,0
ENST00000509850.2,20,16,44,8,73,29
ENST00000507214.5,2,1,0,0,0,0
ENST00000514780.5,1,1,0,0,0,0
ENST00000698450.1,0,0,0,0,17,0
ENST00000649566.1,0,0,0,0,0,0
ENST00000698453.1,0,0,0,0,0,0
ENST00000698454.1,0,0,0,0,0,0
ENST00000698455.1,0,0,22,0,0,0
ENST00000698456.1,0,0,29,0,0,0
ENST00000698457.1,0,0,0,0,0,0
ENST00000698458.1,0,0,8,0,0,0
ENST00000698459.1,0,0,0,0,0,0
ENST00000698460.1,0,6,0,0,0,0
ENST00000698462.1,0,54,44,49,0,312
ENST00000698464.1,0,0,5,0,0,5
ENST00000698465.1,0,0,0,0,0,0
ENST00000698466.1,0,11,43,13,23,18
ENST00000506007.2,0,43,12,35,0,165
ENST00000698468.1,0,3,0,0,0,0
ENST00000698470.1,0,0,0,0,0,0
ENST00000698472.1,0,0,9,8,0,2
ENST00000698473.1,0,0,46,0,0,0
ENST00000698474.1,0,0,0,0,0,0
ENST00000698476.1,0,0,0,0,0,0
ENST00000698477.1,0,0,4,0,0,0
ENST00000698478.1,0,0,0,0,0,0
ENST00000698479.1,0,0,2,0,0,0
ENST00000698481.1,0,0,0,0,0,0
ENST00000698482.1,0,113,2,53,80,227
ENST00000698484.1,0,0,106,28,11,0
ENST00000698486.1,0,0,0,0,0,0
ENST00000698487.1,0,0,0,0,0,0
ENST00000698488.1,0,0,0,0,0,0
ENST00000698490.1,0,0,0,0,0,0
ENST00000698492.1,0,0,0,0,0,0
ENST00000515176.5,0,0,1,0,2,0
ENST00000698494.1,0,0,0,0,0,0
ENST00000390957.1,0,0,3,0,0,2
ENST00000505578.5,0,0,0,0,0,0
ENST00000514952.5,0,0,0,0,0,0
ENST00000698497.1,0,0,76,30,0,15
ENST00000513823.5,0,0,6,1,0,3
ENST00000510228.1,0,2,2,7,2,3
ENST00000513814.5,0,157,5,3,1,7
ENST00000504873.5,0,0,4,2,0,69
ENST00000512106.1,0,0,0,0,0,0
ENST00000698461.1,111,170,31,147,204,124
ENST00000698452.1,8,5,36,35,8,33
ENST00000698451.1,5,5,11,9,0,19
ENST00000698463.1,9,11,22,15,17,11
ENST00000698467.1,6,3,28,7,14,12
ENST00000698483.1,78,464,22,88,105,175
ENST00000698489.1,10,22,187,13,28,46
ENST00000698469.1,3,3,0,0,0,0
ENST00000698480.1,1,2,0,0,0,56
ENST00000698475.1,18,53,503,34,51,264
ENST00000698471.1,1,0,223,42,0,0
ENST00000698485.1,0,1,0,0,0,0
ENST00000513232.2,0,0,0,0,0,0
ENST00000358746.7,4203,5060,1690,4122,2630,3085
ENST00000698491.1,4,1,5,1,2,2
ENST00000698493.1,44,26,595,27,108,541
ENST00000502768.1,15,1,9,2,1,8
ENST00000507805.5,4,1,1,2,0,2
ENST00000698495.1,6,2,16,15,3,7
ENST00000698496.1,22,16,111,26,32,17
ENST00000504421.1,2,0,0,0,0,0
ENST00000503279.1,1,1,1,2,1,1
ENST00000515207.2,8,3,1,8,2,11
ENST00000698498.1,8,7,111,12,31,37
ENST00000380009.9,886,839,364,790,280,611
ENST00000504763.1,60,51,8,4,59,48
ENST00000380007.3,28,58,7,2,10,6
ENST00000311364.9,0,0,0,0,0,0
ENST00000504893.1,0,0,0,0,0,0
ENST00000477047.6,0,0,0,6,0,0
ENST00000316087.12,0,0,0,0,0,0
ENST00000508206.1,0,3,16,8,0,0
ENST00000274432.13,0,0,21,16,0,0
ENST00000379990.9,0,4,0,0,0,0
ENST00000489917.1,0,0,0,2,0,0
MSTRG.32407.1,0,0,3,0,20,0
ENST00000511684.6,54,183,0,0,10,76
ENST00000380005.9,53,11,42,47,0,128
ENST00000506212.1,3,5,5,1,0,1
ENST00000458310.2,11,18,9,46,86,24
MSTRG.32405.1,5,0,0,0,2,28
ENST00000477715.5,6,7,29,33,33,15
ENST00000513950.2,24,14,42,0,0,0
ENST00000512486.5,0,0,0,11,2,3
MSTRG.32409.1,0,0,4,0,0,22
ENST00000513235.2,0,0,25,18,58,97
MSTRG.32410.1,0,0,9,2,30,12
ENST00000515852.5,0,1,2,0,0,18
ENST00000510226.5,0,0,0,0,5,4
MSTRG.32409.4,0,0,9,8,0,65
ENST00000510623.1,0,0,0,0,3,0
ENST00000502541.1,0,0,0,0,0,0
ENST00000508780.5,0,0,62,0,7,12
ENST00000504179.5,0,0,9,6,12,7
ENST00000507605.1,0,9,151,44,44,51
ENST00000503737.1,0,0,0,0,0,87
ENST00000513091.1,0,0,1,3,4,6
ENST00000514198.1,0,0,0,0,0,0
MSTRG.32413.1,0,0,9,22,5,9
ENST00000505427.1,0,0,0,0,0,0
ENST00000504949.1,2,5,85,25,22,56
ENST00000506959.5,1,0,2,1,0,2
MSTRG.32409.7,7,98,87,3394,5524,272
ENST00000506817.1,18,5,267,44,67,260
ENST00000379982.8,1803,2541,12765,17796,5017,32172
ENST00000512878.1,1,2,19,3,3,14
ENST00000510313.1,14,13,141,102,124,101
ENST00000508643.1,2,19,266,105,84,348
ENST00000507186.1,1,1,31,4,23,34
ENST00000511558.1,1,1,27,1,8,3
ENST00000237858.11,478,529,146,375,426,550
ENST00000379979.8,22,85,75,72,379,84
ENST00000507412.1,29,62,297,212,313,210
ENST00000512469.2,10,3,6,3,4,3
ENST00000514941.1,0,9,14,7,0,11
ENST00000509999.2,0,0,0,0,0,0
ENST00000656444.1,0,0,0,0,0,0
ENST00000607856.1,0,0,0,0,0,0
ENST00000357880.8,0,0,6,0,0,0
ENST00000702482.1,0,0,0,0,0,0
ENST00000620167.1,0,0,0,0,0,0
ENST00000436592.5,1,0,14,19,0,0
ENST00000513343.1,0,1,0,0,1,0
ENST00000506628.1,0,0,2,0,0,0
ENST00000635633.1,0,1,3,4,0,10
ENST00000237853.9,796,1477,1006,1899,946,6204
ENST00000508757.1,7,3,13,8,3,36
ENST00000505584.1,2,1,5,2,1,15
ENST00000508694.1,3,1,18,16,12,24
ENST00000515020.1,1,1,12,1,2,1
ENST00000504056.5,0,0,0,0,0,0
ENST00000665723.1,0,0,0,19,0,0
ENST00000660209.1,0,0,0,0,0,0
ENST00000502262.4,0,0,0,0,0,0
ENST00000656950.1,0,0,0,0,0,0
ENST00000659319.1,0,0,0,8,0,0
ENST00000655392.1,0,0,0,0,0,0
ENST00000660988.1,0,0,0,0,0,0
ENST00000663822.1,0,0,0,10,0,0
ENST00000665421.1,0,0,15,0,0,0
ENST00000504967.2,0,0,0,0,0,0
ENST00000669694.1,0,0,49,0,0,0
ENST00000510373.6,0,0,30,0,0,0
ENST00000437043.8,0,0,0,0,0,0
ENST00000513084.5,0,14,0,34,33,108
ENST00000379904.8,0,0,0,0,0,0
ENST00000510309.1,0,0,0,0,0,0
ENST00000507346.1,0,0,0,0,0,0
ENST00000508077.1,0,0,0,0,0,0
ENST00000515095.5,0,0,0,0,0,0
ENST00000515387.1,0,0,0,0,0,0
ENST00000513368.1,0,1,3,0,0,1
MSTRG.32489.14,0,0,4,54,0,0
ENST00000512869.1,0,0,0,0,0,1
ENST00000427546.1,0,1,18,2,3,0
ENST00000395770.3,0,0,17,0,4,0
ENST00000364014.1,0,0,1,0,0,0
ENST00000501338.5,45,45,127,58,44,12
ENST00000395784.1,22,25,156,98,22,14
ENST00000702626.1,1,1,2,4,1,3
ENST00000231368.10,581,814,4227,5713,1462,1256
ENST00000474122.1,1,1,8,10,1,1
ENST00000473914.1,1,1,15,12,1,2
MSTRG.32420.1,0,0,0,19,0,1
ENST00000274382.9,0,0,3794,4634,18,786
ENST00000512378.1,0,0,7,0,0,0
ENST00000506562.1,0,0,1,0,0,1
ENST00000505796.1,0,0,2,0,0,0
ENST00000515696.1,0,0,1,0,0,0
ENST00000515217.1,0,0,2,0,0,0
ENST00000412243.2,9,6,2,0,1,1
ENST00000504578.2,3,2,67,8,5,10
ENST00000283109.8,1475,1739,471,634,432,556
ENST00000511293.1,2,6,2,2,2,3
MSTRG.32424.1,1,3,7,0,7,20
ENST00000511012.1,2,2,8,4,6,10
ENST00000508447.1,21,19,73,56,45,67
MSTRG.32425.1,5,2,29,9,5,11
ENST00000383971.1,3,4,3,3,0,10
ENST00000508991.1,7,1,26,2,5,6
ENST00000511920.1,1,1,12,4,1,6
ENST00000510384.1,9,0,17,13,0,39
ENST00000654632.1,10,14,21,33,10,13
ENST00000657058.1,0,0,0,0,0,0
ENST00000504012.1,0,0,0,0,0,0
ENST00000668863.1,0,0,0,0,0,0
ENST00000668472.1,0,0,0,0,0,0
ENST00000656559.1,0,0,0,0,0,0
ENST00000663326.1,0,0,0,0,0,0
ENST00000509390.1,0,0,2,0,0,0
ENST00000502645.2,0,0,3,0,0,4
ENST00000511775.1,0,0,8,2,0,2
ENST00000506070.1,0,0,6,0,0,0
ENST00000515537.1,0,0,0,0,0,0
MSTRG.32475.1,0,0,14,0,0,0
ENST00000507997.1,0,0,2,0,0,3
ENST00000384846.1,0,0,0,0,0,0
ENST00000384270.1,0,0,0,0,0,0
ENST00000502437.3,0,0,0,0,0,0
ENST00000702547.1,0,0,4,0,0,0
ENST00000513926.1,0,0,3,0,0,0
ENST00000508626.5,0,0,0,0,0,0
ENST00000509190.1,0,0,0,0,0,0
ENST00000509602.1,0,0,1,0,0,0
ENST00000505143.5,0,0,0,0,0,0
ENST00000513158.1,0,0,3,0,0,0
ENST00000338252.7,0,0,0,0,0,0
ENST00000508830.5,0,0,0,0,0,0
ENST00000674702.1,0,0,0,0,0,0
ENST00000515160.5,0,3,7,1,0,1
ENST00000507487.5,0,0,1,0,0,0
ENST00000507836.1,0,0,2,0,1,0
ENST00000512620.5,0,2,0,0,0,0
ENST00000514845.5,0,1,1,1,1,1
ENST00000675663.1,0,216,0,394,0,0
ENST00000510245.1,0,0,0,0,0,0
ENST00000506811.5,0,1,0,1,0,0
ENST00000514055.5,0,1,0,1,0,0
ENST00000508608.6,0,7,0,16,0,0
ENST00000675267.1,0,0,7,0,0,0
ENST00000675266.1,0,0,147,1,0,3
ENST00000505402.1,0,0,0,0,0,0
ENST00000675614.1,0,0,9,2,0,0
MSTRG.32484.27,0,1,2,5,2,2
ENST00000511049.5,0,0,0,3,0,3
ENST00000508117.6,0,0,1,0,0,0
ENST00000511782.5,0,0,5,0,0,0
ENST00000504465.5,0,0,0,0,0,0
ENST00000674587.1,0,0,0,2,5,0
MSTRG.32484.41,0,0,0,269,0,0
ENST00000675033.1,0,0,0,11,9,0
ENST00000513666.5,0,0,0,0,0,0
ENST00000508197.1,0,1,0,0,0,0
ENST00000675479.1,0,0,0,0,0,0
ENST00000510756.6,0,0,11,0,0,0
ENST00000502568.1,0,0,14,11,0,0
ENST00000437034.6,0,0,0,0,0,0
ENST00000508579.5,0,0,0,0,0,0
ENST00000509259.5,0,0,0,0,0,0
ENST00000503828.5,0,0,0,0,0,0
ENST00000484552.6,0,4,0,0,0,0
ENST00000512191.1,0,0,3,0,0,0
ENST00000675275.1,0,6,7,3,0,3
ENST00000675185.1,0,0,0,0,0,0
ENST00000675734.1,0,0,0,0,0,3
ENST00000296754.7,0,162,125,127,18,55
ENST00000512852.1,0,0,0,0,0,0
ENST00000602972.1,0,0,0,0,0,0
ENST00000503921.5,0,0,0,0,0,0
ENST00000508227.5,0,0,0,0,0,0
ENST00000507154.1,0,2,2,0,2,0
ENST00000606656.1,0,0,0,0,0,0
ENST00000606346.1,0,0,9,4,0,1
ENST00000693347.1,1,1,5,0,15,523
ENST00000311106.8,47,80,13,10,0,37
ENST00000513085.1,2,0,1,0,0,0
ENST00000675107.1,2,24,144,23,0,15
MSTRG.32484.5,430,387,312,669,379,491
ENST00000511097.6,3,5,1,2,1,6
ENST00000395812.6,202,286,278,283,145,80
MSTRG.32484.9,60,52,0,56,0,0
ENST00000675179.1,340,215,265,1542,0,323
ENST00000674984.1,37,194,244,400,2,245
ENST00000421689.6,1,1,5,3,0,1
ENST00000341926.7,48,50,27,40,0,57
ENST00000395813.5,133,226,369,135,0,176
ENST00000675858.1,8,0,0,1,0,0
ENST00000309190.9,497,243,233,115,649,276
ENST00000510156.5,2,6,50,4,0,8
MSTRG.32484.35,141,6,5,3,25,13
ENST00000504221.5,4,2,6,0,0,0
ENST00000509903.5,8,319,32,8,86,14
ENST00000348386.7,4,0,1,1,0,0
ENST00000504532.1,3,1,15,2,11,9
ENST00000515063.1,1,1,1,1,8,1
ENST00000510500.5,22,4,0,10,0,0
ENST00000515663.5,13,0,0,1,0,0
ENST00000325674.11,35,0,0,0,0,0
ENST00000510098.1,1,8,9,20,5,8
ENST00000509529.1,19,18,163,62,17,17
ENST00000443439.7,1153,1566,738,1275,473,790
MSTRG.32486.4,43,178,0,0,0,113
ENST00000514604.5,1,0,3,0,2,0
ENST00000512856.1,18,17,38,36,11,18
ENST00000507859.1,3,4,7,1,2,3
ENST00000503311.1,1,1,1,1,1,1
ENST00000667085.1,2,6,27,3,5,8
ENST00000511612.1,1,0,0,1,4,0
ENST00000442824.1,14,19,3,16,6,15
ENST00000511690.1,5,1,2,0,17,1
MSTRG.32442.1,0,7,0,0,129,28
ENST00000512165.1,0,4,0,0,10,0
ENST00000508242.1,0,0,0,0,3,0
ENST00000515611.1,0,0,0,0,0,0
ENST00000515438.1,0,0,0,0,9,6
ENST00000512863.1,4,5,6,7,18,7
ENST00000513884.1,58,53,6,16,45,31
MSTRG.32448.2,7,0,0,0,0,5
ENST00000504776.5,0,11,0,0,0,0
ENST00000507054.1,0,0,0,0,1,0
ENST00000498871.3,0,0,0,0,0,0
ENST00000505362.1,0,0,0,0,0,0
ENST00000668195.1,0,0,0,0,0,0
ENST00000505677.1,0,0,0,3,0,0
ENST00000652853.1,0,0,0,0,0,0
ENST00000515003.1,0,44,0,0,0,0
ENST00000508978.1,0,0,0,0,0,0
ENST00000434027.2,66,87,44,22,65,85
ENST00000505265.5,1,2,0,0,1,0
ENST00000308234.11,486,1134,0,0,624,123
ENST00000501938.6,18,102,30,19,145,100
ENST00000657458.1,4,0,0,0,12,0
ENST00000513185.3,737,1483,683,1259,846,1385
ENST00000639479.1,1,4,0,0,23,0
ENST00000624710.1,3,5,14,0,26,0
ENST00000504105.1,1,0,1,0,0,0
MSTRG.32449.1,5,0,16,0,0,3
ENST00000706140.1,0,0,0,0,53,5
ENST00000512844.5,0,0,0,0,0,0
ENST00000505657.1,0,0,0,0,0,0
MSTRG.32456.12,0,0,0,0,1,0
ENST00000363481.1,0,0,10,4,0,0
MSTRG.32460.1,0,3,14,32,0,2
MSTRG.32461.1,0,2,40,44,12,2
ENST00000484584.2,0,0,9,1,2,6
MSTRG.32456.1,239,212,705,175,247,422
ENST00000614616.5,1569,1457,287,1661,1603,1521
ENST00000511067.3,1488,1414,478,903,0,870
MSTRG.32456.4,1325,35,1415,92,46,99
ENST00000514344.5,19,45,64,51,38,37
ENST00000512392.5,12,156,26,58,20,30
ENST00000706141.1,209,1769,15,0,0,1
ENST00000513064.1,1,5,17,9,3,7
ENST00000508756.2,1,1,3,1,1,1
ENST00000414220.2,3,1,9,1,3,5
ENST00000511628.1,2,1,2,1,1,1
ENST00000505982.1,24,42,84,35,28,97
ENST00000410678.1,3,0,12,0,1,2
ENST00000692082.2,74,64,179,201,72,140
ENST00000513175.1,1,0,1,1,1,0
ENST00000693407.1,2,0,9,0,0,2
ENST00000670964.1,13,4,32,42,15,2
ENST00000514852.1,0,0,2,0,0,0
ENST00000362508.1,0,0,0,0,0,0
ENST00000603788.1,0,0,0,0,0,0
ENST00000604233.1,0,0,1,0,0,0
ENST00000603719.1,0,1,0,0,0,0
ENST00000605152.1,0,0,0,0,0,0
ENST00000603825.1,0,0,0,0,0,0
ENST00000603219.1,0,0,0,0,0,0
ENST00000603319.1,0,0,0,0,1,0
ENST00000604619.1,0,0,0,0,0,0
ENST00000604257.1,1,1,1,0,0,0
ENST00000603246.1,1,3,0,0,1,2
ENST00000621951.1,6,18,7,24,0,12
MSTRG.32464.2,0,5,0,14,0,10
MSTRG.32465.1,0,1,1,2,0,15
ENST00000614465.1,0,0,0,0,0,0
ENST00000653556.1,0,0,0,0,0,0
ENST00000669620.1,0,0,7,0,0,0
ENST00000653128.1,0,0,0,0,0,0
ENST00000655175.1,0,0,0,0,0,0
ENST00000667726.1,0,0,0,0,0,0
ENST00000669888.1,0,0,0,0,0,0
ENST00000658450.1,0,0,0,0,0,0
ENST00000659740.1,0,0,0,0,0,0
ENST00000670187.1,0,0,0,0,0,0
ENST00000657549.1,0,0,0,0,0,0
ENST00000660230.1,0,0,5,0,0,0
ENST00000663954.1,0,0,0,0,0,0
ENST00000499025.5,0,3,2,5,23,8
ENST00000504833.1,0,0,0,0,3,0
ENST00000509040.1,0,0,0,0,0,0
ENST00000505792.1,0,2,3,2,2,0
ENST00000621479.1,10,43,35,41,10,21
ENST00000511468.2,4,0,2,0,0,0
ENST00000669567.1,5,11,26,20,0,14
MSTRG.32469.1,2,2,0,16,1,0
ENST00000701018.1,10,0,0,0,0,0
ENST00000312637.5,165,236,175,433,149,261
ENST00000701612.1,4,18,0,4,13,19
ENST00000408336.1,0,0,0,0,0,0
ENST00000451528.2,0,0,3,0,35,7
ENST00000507360.2,0,0,0,0,0,5
ENST00000523381.1,0,0,0,4,3,5
ENST00000231461.10,18,62,45,288,721,812
ENST00000310954.7,826,933,174,399,71,196
ENST00000511588.1,0,0,1,0,0,0
ENST00000514765.6,0,0,23,15,0,0
ENST00000379807.7,0,0,0,0,0,63
ENST00000389019.7,0,0,0,0,0,0
ENST00000513675.1,0,0,0,0,0,0
MSTRG.32495.1,0,2,0,2,20,0
MSTRG.32494.7,0,0,0,0,0,0
ENST00000514551.5,0,0,0,0,0,0
ENST00000505739.1,0,0,0,0,0,0
MSTRG.32494.9,0,0,0,35,0,0
